id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
all_games11506;Aliens: Fireteam Elite; PC;;August 24, 2021;;;69.0;5.7;;2202. A mysterious distress call reroutes your Marine Assault Unit to LV-895 in the outer colonies, where deadly Xenomorph legions, hidden corporate secrets, and ancient alien ruins await your arrival. Set in the iconic Alien universe, Aliens: Fireteam is a cooperative third-person survival shooter that drops your fireteam of hardened marines into a desperate fight to contain the Xenomorph threat. Face off against waves of terrifying Xenomorph and Weyland-Yutani Synthetic foes alongside two players or AI teammates, as you and your fireteam desperately fight your way through four unique campaigns that introduce new storylines to the Alien universe. Create and customize your own Colonial Marine, choosing from an extensive variety of classes, weapons, gear and perks, battling overwhelming odds in this heart-pounding survival shooter experience. THE ULTIMATE HUNT Play a pivotal role in the epic events that occur 23 years after the original Alien trilogy as a Colonial Marine stationed aboard the USS Endeavor, battling terrifying Xenomorph threats. SURVIVE THE HIVE Face overwhelming odds against over 20 enemy types, including 11 different Xenomorphs along the evolutionary scale from Facehuggers to Praetorians, each designed with their own intelligence to ambush, outsmart and eviscerate vulnerable marines. CUSTOMIZE YOUR FIRETEAM Choose from five unique classes - Gunner, Demolisher, Technician, Doc and Recon - each with their own special abilities and character perks. Utilize an extensive arsenal of 30+ weapons and 70+ mods/attachments in your effort to eradicate the Alien threat.;;;PS4_id_2789;Persian Nights: Sands of Wonders;PS4;Artifex Mundi;2018-08-17;;Adventure,Point & Click;;;SoDigital;;;;FALSE
all_games18375;Seduce Me; PC;;January 2, 2013;;;41.0;3.4;;Having happened upon an invite to a wealthy socialite's holiday home, you find yourself in the Mediterranean exploring a luxury mansion by the sea and meeting an array of characters. From Pietra's flirtatious maid Esper, to the sexually aggressive divorcee, Cecelia, you'll find yourself surrounded by temptation. Be careful how you act, the world reacts.;;;PS4_id_2549;One Step From Eden;PS4;Humble Games;2020-06-15;;Roguelite,Strategy;;;Thomas Moon Kang;;;;FALSE
all_games3829;Stories Untold; PC;;February 27, 2017;;;81.0;7.0;;Stories Untold is a compilation tape of four experimental text adventures, including a remaster of the original episode The House Abandon.;;;PS4_id_1444;THE KING OF FIGHTERS '97 GLOBAL MATCH;PS4;SNK;2018-04-03;;Fighting;;;SNK;;;;FALSE
all_games1261;Oddworld: Abe's Oddysee - New 'n' Tasty; PC;;February 25, 2015;;;86.0;7.7;;Rescue your fellow meat factory slaves in this nostalgic, classic platformer with the latest immersive graphics and design. Find your destiny Once a happy floor waxer in Oddworld's biggest meat processing plant, Abe stumbled across his boss's secret plan to turn the factory's slave labour force into the latest in the RuptureFarms Tasty Treats line of novelty meat snacks. Abe now has to save his own skin from the grinders even if simply escaping the flesh farm is only the start of his Oddysee. Trigger-happy hunting parties, carnivorous sacred beasts, ancient temple traps and even a return to his former workplace await Abe on his journey to discover his people's heritage.;;;PS4_id_8490;Bloodborne;PS4;Sony Computer Entertainment;2015-03-27;;Action-RPG,Role Playing;;;FromSoftware;;;;FALSE
all_games7834;Fenix Rage; PC;;September 24, 2014;;;75.0;6.9;;Fenix Rage is a stylish 2D platformer that will have gamers exclaim in frustration and exult in victory as they navigate through hundreds of palm-sweating levels to reach a cookie?! Best played with patience and a glass of milk.;;;PS4_id_1097;Table Tennis;PS4;Sabec;2020-08-27;;Sports,Table Tennis;;;Sabec;;;;FALSE
all_games9592;Beyond Blue; PC;;June 11, 2020;;;72.0;6.9;;Beyond Blue takes players into the near future, where they will have the opportunity to explore the mysteries of our ocean through the eyes of Mirai, a deep-sea explorer and scientist. She and her newly-formed research team will use groundbreaking technologies to see, hear, and interact with the ocean in a more meaningful way than has ever been attempted. The game features an evocative narrative and exploration of an untouched world. Embracing the same inclusive development process that was used to create Never Alone (Kisima Ingitchuna), E-Line’s BAFTA award-winning game about Alaska Native culture, the company partnered with BBC Studios (developers of the acclaimed Blue Planet II), OceanX Media, world-class game makers, and some of science’s leading ocean experts to craft an experience that reflects the awesome wonder and unbounded mystery that infuses our planet’s beating blue heart.;;;PS4_id_7894;Cotton Reboot!;PS4;ININ Games,Beep Japan;2021-07-20;;Shoot 'em up;;;Success,Rocket-Engine Co;;;;FALSE
all_games17722;Whirlwind Over Vietnam; PlayStation 2;;April 13, 2007;;;49.0;3.0;;Delve into the darkness and challenges of the Vietnam War in the epic title Whirlwind Over Vietnam. As a helicopter pilot your missions will take you through the toughest and most dangerous campaigns of the Ia Drang Valley, 1965. The War in Vietnam has become one of the most significant political events of the sixties. After World War II military technologies started developing quickly. One of the most noticeable changes was the all-round usage of military helicopters. Even now, after 40 years, the image of a Huey helicopter is one of the most typical associations with the War in Vietnam and almost every movie dedicated to this topic features these machines. Whirlwind Over Vietnam is a helicopter sim that depicts the most famous episodes of the war in a movie-style way. The main events of the game are well-known to the audience due to famous books and movies dedicated to the War such as We Were Soldiers, Apocalypse Now, Hamburger Hill and many others. The game features all the major weapons and military equipment of that period, both air and land - from firearms, grenade launchers and artillery to planes and vehicles on either side of the conflict. And of course, the main focus is on helicopters. The game contains all major American helicopters with modifications for both US Army and Marine Corps. The game is flexible and has a lot of settings which allow varied flight behavior for the helicopter from realistic to arcade. [Evolved Games];;;PS4_id_8308;Beholder 2;PS4;Curve Games;2019-10-22;;Simulation,Management;;;Warm Lamp Games;;;;FALSE
all_games12980;Mobile Suit Gundam: Encounters in Space; PlayStation 2;;December 5, 2003;;;66.0;8.5;;For the first time ever, dive into the combat as your favorite 0083 character in this action-loaded space shooter. Fight your way through space, destroying enemy battleships and mobile suits, to defeat the evil dictators of the Principality of Zeon and end the One Year War. The fate of the Universal Century is in your hands - can you handle it? 70+ mobile suits and armors from 0079, 0083, Gundam Wing, G Gundam and Gundam Seed. Plus original mobile suits created especially for the game! 5 playable modes. Experience legendary Gundam battles or execute your own incredible missions. Choose from 10 of the best Ace Pilots or train and develop your own. Build your own team of mobile suits in the versus mode and battle it out with your friends - who will achieve domination over the Universal Century? [Bandai];;;PS4_id_9267;Micetopia;PS4;Ratalaika Games;2020-11-20;;Metroidvania,Platformer;;;Ninja Rabbit Studio;;;;FALSE
all_games14302;Blacklight: Tango Down; PlayStation 3;;October 26, 2010;;;63.0;6.4;;[Playstation Network] Participate in the “NetWar”: a hyper-realistic battlefield letting you fight tomorrow’s conflicts with or against your friends in the gritty Blacklight universe. Customize your character and weaponry from among thousands of combinations to become the soldier you always wanted to be.;;;PS4_id_6971;KeyWe (EU) (PS4);PS4;Sold Out Sales & Marketing;2021-09-28;;Puzzle;;;Stonewheat & Sons;;;;FALSE
all_games7487;Need for Speed Carbon; PlayStation 3;;November 16, 2006;;;75.0;7.4;;What starts in the city is settled in the canyons as Need for Speed Carbon immerses you into the world's most dangerous and adrenaline-filled form of street racing. You and your crew must race in an all-out war for the city, risking everything to take over your rivals' neighborhoods one block at a time. As the police turn up the heat, the battle ultimately shifts to Carbon Canyon, where territories and reputations can be lost on every perilous curve. Need for Speed Carbon delivers the next generation of customization giving you the power to design and tweak your crew's cars in every way using the ground-breaking new Autosculpt technology. Represent your car class, your crew, and your turf in Need for Speed Carbon, the next revolution in racing games. [Electronic Arts];;;PS4_id_116;Wattam;PS4;Annapurna Interactive,iam8bit;2019-12-17;;Adventure;;;Funomena;;;;FALSE
all_games16253;Dynasty Warriors 7; PlayStation 3;;March 29, 2011;;;57.0;7.3;;In the new Story Mode, follow the ascent and fall of heroes. In Dynasty Warriors 7, experience a new Story Mode and follow the captivating story of our Kingdoms battling for rule of China. Experience the individual tales of the Shu, Wu, Wei and the new Jin kingdomes as they shape China from the warring chaos at the end of the Later Han period to the division of the Land into Three Kingdoms. Take your faction through this key point in history and tell the story of the Dynasty that rose to seize power and unify the country once again. Immerce yourself in the epic scale of each Kingdom's story, viewing events from the eyes of a different character in each stage. Now is your chance to live through an intense historical drama of greetings and goodbyes, friendships, feuds and rivalries.;;;PS4_id_2629;Outbreak: Lost Hope (PS4);PS4;Dead Drop Studios;2020-10-08;;Survival Horror;;;Dead Drop Studios;;;;FALSE
all_games13872;Silent Hill: Downpour; PlayStation 3;;March 13, 2012;;;64.0;7.0;;The survival horror experience begins after a prison transport vehicle careens off the road, leaving lone inmate Murphy Pendleton stranded in Silent Hill. Gamers will encounter mind-bending puzzles, as well as horrific creatures and other world terrors using everyday objects from wooden chairs to glass bottles to fend off their enemies. The natural response, fight or flight is left to the player as they unravel a dark, thought-provoking storyline which will appeal to fans of the early, classic Silent Hill series, as well as anyone who enjoys a deep, psychological horror experience. In addition to the main storyline, players will also be presented with variable side quests along the way that can change depending on their play style, revealing unknown evils within the town.;;;PS4_id_8656;Bubble Shooter FX (EU);PS4;EntwicklerX;2021-09-24;;Puzzle;;;EntwicklerX;;;;FALSE
all_games61;The Last of Us Remastered; PlayStation 4;;July 29, 2014;;;95.0;9.2;;"The Last of Us has been rebuilt for the PlayStation4 system. Now featuring full 1080p, higher resolution character models, improved shadows and lighting, in addition to several other gameplay improvements. 20 years after a pandemic has radically changed known civilization, infected humans run wild and survivors are killing each other for food, weapons; whatever they can get their hands on. Joel, a violent survivor, is hired to smuggle a 14 year-old girl, Ellie, out of an oppressive military quarantine zone, but what starts as a small job soon transforms into a brutal journey across the U.S. The Last of Us Remastered includes the Abandoned Territories Map Pack, Reclaimed Territories Map Pack, and the critically acclaimed The Last of Us: Left Behind Single Player campaign that combines themes of survival, loyalty, and love with tense, survival-action gameplay. Remastered Features: -Explore a brutal post-pandemic world, fully realized with the power of PlayStation4 system -Includes additional game content: over $30 in value -Delve into Ellies past in Left Behind, the single-player prequel chapter -Eight new multiplayer maps in the Abandoned and Reclaimed Territories packs -In-game cinematic commentary from the cast and creative director";;;PS4_id_5284;DeMagnete VR;PS4;BitCake Studio;2021-07-27;;Puzzle;;;BitCake Studio;;;;FALSE
all_games1348;Ni no Kuni: Wrath of the White Witch Remastered; PlayStation 4;;September 20, 2019;;;86.0;8.2;;Ni no Kuni: Wrath of the White Witch Remastered = Journey back to the other world in Ni no Kuni: Wrath of the White Witch. LEVEL-5's classic tale returns better than ever. Join Oliver as he embarks on an adventure through a world inhabited by new friends and ferocious foes alike in the hopes of bringing back his mother after a tragic incident. With a copy of the Wizard's Companion in his hand and his trusty friend Drippy by his side, he will travel across this rich fantasy world to tame familiars, take on enemies, and overcome the countless challenges that stand between him and his mother's salvation. Features: This charming tale unfolds through the use of animation storyboarded and created by the legendary Studio Ghibli and music composed by the renowned Joe Hisaishi. Ni no Kuni: Wrath of the White Witch combines beautiful animated visuals, masterful storytelling, and a sweeping score to create an epic role-playing adventure like no other. * TAKE THE OTHER WORLD WITH YOU - Take Ni no Kuni: Wrath of the White Witch wherever you go on Nintendo Switch * ALL-STAR PRODUCTION - LEVEL-5's mastery of the RPG genre is combined with Studio Ghibli's world-class animation and music composed by the renowned Joe Hisaishi * CAPTIVATING STORY - A charming yet tragic tale unfolds through the use of animation storyboarded and created by Studio Ghibli with English and Japanese voice-overs * ROLE-PLAYING MASTERY - A rich mixture of familiar RPG elements, expertly crafted and designed, and featuring dozens of locations to explore, hundreds of creatures to battle, and a wealth of quests and secrets to uncover * DYNAMIC COMBAT - Switch freely between characters and familiars in an exciting battle system that combines real-time and turn-based tactical elements;;;PS4_id_6118;Futuridium EP Deluxe;PS4;MixedBag Games;2014-09-30;;Shoot 'em up;;;MixedBag Games;;;;FALSE
all_games12531;Batman: The Enemy Within - Episode 2: The Pact; PlayStation 4;;September 26, 2017;;;67.0;5.3;;Harley Quinn, the standout character in the episode, exhibits a drastic shift in her power dynamic with Joker.;;;PS4_id_555;EVE: Valkyrie (EU);PS4;Sony Interactive Entertainment;2016-10-13;;Aerial,Vehicular Combat;;;CCP Games;;;;FALSE
all_games1497;Dragon Quest XI: Echoes of an Elusive Age; PlayStation 4;;September 4, 2018;;;86.0;8.6;;DRAGON QUEST XI: Echoes of an Elusive Age tells a captivating tale of a hunted hero and is the long-awaited role-playing game from series creator Yuji Horii, character designer Akira Toriyama and composer Koichi Sugiyama. While it is the eleventh mainline entry in the critically acclaimed series, DRAGON QUEST XI is a completely standalone experience that features entirely new characters, a beautifully detailed world, finely tuned turn-based combat, and an immersive story that promises to appeal to longtime fans and franchise newcomers alike.;;;PS4_id_2317;In Celebration of Violence;PS4;Hidden Trap;2020-11-24;;Roguelite,Hack & Slash;;;Julian Edison;;;;FALSE
all_games5262;Wasteland 3; PlayStation 4;;August 28, 2020;;;79.0;6.7;;In Wasteland 3 you take command of a squad of Desert Rangers, lawmen and women in a post-nuclear world, trying to rebuild society from the ashes. More than a century after the bombs fell, you’re fighting a losing battle to keep your beloved Arizona alive. Then the self-proclaimed Patriarch of Colorado radios, promising aid if you'll do a job he can only entrust to an outsider—rescue his land from the ambitions of his three bloodthirsty children. You’re dispatched on a desperate quest from the scorching deserts to the snowy mountains to start from scratch, building a new base, finding a snow-worthy vehicle, training new recruits, and fighting your way through hostile frozen wastes. All the while, you'll have to decide who to trust in this land torn apart by corruption, intrigue, warring factions, crazed cultists, cutthroat gangs, and bitter sibling rivalries. Build a reputation for yourself by making decisions that will profoundly impact Colorado, its inhabitants and the story you experience. Will you be Colorado’s savior or its worst nightmare? Wasteland 3 is a squad-based RPG from inXile entertainment, featuring challenging tactical turn-based combat and a deep, reactive story full of twists, turns, and brutal ethical decisions that will keep you hooked whether you’re a Wasteland veteran or new to the series. Create a squad of up to six Rangers and customize them with perks and abilities geared to your playstyle. You even get your own battle truck, which you can upgrade into a hardened war beast, bristling with weapons, to help mow down your enemies.;;;PS4_id_2678;Paladins;PS4;Hi-Rez Studios;2017-05-02;;First Person Shooter;;;Hi-Rez Studios;;;;FALSE
all_games15083;Gretzky NHL; PSP;;March 14, 2005;;;61.0;7.4;;Officially licensed by the NHL and NHLPA, Gretzky NHL for the PSP features fast-paced skating, precision passing, bone-jarring checks and players that convey the power and emotion of their sport. The game offers the Gretzky Challenge with unlockable, playable Gretzkys from his days as an Edmonton Oiler, Los Angeles King or New York Ranger. Additionally, hockey fans can play a quick game in either Quick Start or Exhibition Mode, act as owners in Season Mode, or compete locally against friends or other hockey fans in head-to-head play via wireless multiplayer connectivity. By combining authentic gameplay, intuitive play controls and an enhanced presentation with the fast, fluid, hard-hitting intensity of arcade style play, Gretzky NHL for the PSP delivers the look, feel and passion of hockey and provides gamers with a true-to-life simulation. [SCEA];;;PS4_id_4772;Struggling;PS4;Frontier Foundry;2021-09-08;;Action;;;Chasing Rats Games;;;;FALSE
all_games8648;Namco Museum Battle Collection; PSP;;August 23, 2005;;;73.0;7.7;;"(Known in Japan as ""Namco Museum"") Offering new and original versions of some of Namco's most beloved arcade classics including ""Galaga,"" ""Pac-Man"" and ""Dig Dug,"" the U.S. release of Namco Museum Battle Collection includes exclusive titles such as ""Xevious,"" ""Bosconian,"" ""Mappy,"" ""Tower of Druaga,"" ""Dragon Buster,"" ""Grobda,"" ""Dig Dug 2,"" ""King & Balloon"" and others bring the total to more than 20 individual games. [Namco]";;;PS4_id_1653;The Voice (2019) (FR);PS4;Koch Media;2019-03-15;;Music;;;Voxler;;;;FALSE
all_games10871;Namco Museum Archives Vol. 1; Switch;;June 18, 2020;;;70.0;0.0;;"Take a trip down memory lane and relive the magical times of the 8-Bit era with a collection of Namco’s hits and long-lost treasures in Namco Museum Archives Volume 1. ■Includes 11 titles! In addition to 10 classic Namco titles, some of which were never localized and released in the west, a newly created 8-Bit demastered version of ""Pac-Man Championship Edition"" makes its world premiere as a bonus! (Titles included: Galaxian, Pac-Man, Xevious, Mappy, Dig Dug, The Tower of Druaga, Sky Kid, Dragon Buster, Dragon Spirit: The New Legend, Splatterhouse: Wanpaku Graffiti, and Pac-Man Championship Edition) ■Equipped with convenient modern functions! Convenient features such as the ""save function"" that allows you to interrupt the game at any time and the ""replay function"" that allows you to start over at the last minute.";;;PS4_id_9113;Marvel Heroes Omega;PS4;Gazillion Entertainment;2017-05-23;;Action-RPG,Role Playing,Beat 'em up,MMO;;;Gazillion Entertainment;;;;FALSE
all_games1069;Mario Kart 8 DLC Pack 1; Wii U;;November 13, 2014;;;87.0;8.9;;The DLC pack adds Link, Cat Peach, and Tanooki Mario to the roster of playable characters along with 8 new tracks.;;;PS4_id_242;Wizodd (EU) (PS4);PS4;JanduSoft;2021-07-15;;Shoot 'em up;;;Gagonfe;;;;FALSE
all_games5070;Teslagrad; Wii U;;September 11, 2014;;;79.0;8.1;;Teslagrad is a 2D puzzle-platformer, where you play as a young lad who suddenly finds himself embroiled in an ancient conflict that will shake the foundations of his entire existence, and bring a gruesome truth to light. The game revolves around the use of electricity and magnetism, and your ingenuity will be put to the test as you employ the amazing technology of the Teslamancers to traverse the abandoned Tesla Tower. The game is completely devoid of both text and dialogue, and prefers to tell the story purely through visual means.;;;PS4_id_1584;The Savior's Gang;PS4;Catness Game Studios;2019-06-04;;Action-Adventure;;;Catness Game Studios;;;;FALSE
all_games11499;Silent Scope Complete; Xbox;;February 10, 2004;;;69.0;7.4;;The entire arcade precision shooting experience comes to Xbox with Silent Scope Complete. Bundled in one comprehensive package comes all three Silent Scope games released on arcade and an additional bonus game created exclusively for the console. This action-packed combination offers more than 50 levels, multiple endings and routes, and hidden stages and modes. Together with light gun support for the MadCatz Blaster, this complete Silent Scope experience is a welcome addition for Xbox owners.;;;PS4_id_1460;The Last Dead End;PS4;JanduSoft;2020-12-24;;First Person Shooter;;;AzDimension;;;;FALSE
all_games14232;Battlestar Galactica; Xbox;;November 19, 2003;;;63.0;7.4;;The war between man and machine rages on as the mechanical Cylons return to wipe out the human race. Begin your heroic journey through the Battlestar Galactica universe as the fearless, young Adama, and help lead the fleet of Colonials to survival. Choose from a wide array of ships, from sleek Vipers to heavy Bombers, and engage various classes of Cylon vessels, including Raiders and Marauders. As you attack, escort, or defend, your team of three wingmen will increase in experience and skill.;;;PS4_id_535;Espire 1: VR Operative;PS4;Tripwire Interactive;2019-11-19;;First Person Shooter;;;Digital Lode;;;;FALSE
all_games10617;Goblin Commander: Unleash the Horde; Xbox;;November 11, 2003;;;70.0;0.0;;Goblin Commander: Unleash the Horde calls upon your skill and courage to destroy the enemy, pillage the enclaves, and scorch the earth. With a horde of specialized goblin warriors at your command, you can wage war in single-player and multiplayer modes. Design a custom army from over 25 different goblins with melee, ranged, elemental, acid, and magical combat specialties. You can even take direct control of giant titans, powerful turrets, and battle-ready vehicles to cause reckless mayhem across the lands.;;;PS4_id_2255;Utawarerumono: Mask of Truth (JP);PS4;Aquaplus;2016-09-21;;Role Playing,Strategy,Turn Based,Visual Novel;;;Aquaplus;;;;FALSE
all_games17646;Shadow the Hedgehog; Xbox 360;;November 15, 2005;;;49.0;5.6;;The world is in peril as forces, both good and evil, make a play for the powerful Chaos Emeralds. In Shadow the Hedgehog, you can control Shadow and choose which side to fight for. This 3D platformer lets you use weapons, vehicles, environmental objects, and time and space manipulation to combat your foes.;;;PS4_id_4398;Sniper Ghost Warrior 3;PS4;CI Games;2017-04-25;;Open World,First Person Shooter,Stealth;;;CI Games;;;;FALSE
all_games16736;SpellForce 2: Faith in Destiny; Xbox 360;;June 19, 2012;;;55.0;5.8;;What will lie beyond the gates of reality? SpellForce 2: Faith In Destiny finally brings all the different storylines from the previous SpellForce titles together. Combines Role Playing & Strategy Genre in a uniquely successful way New Multiplayer modes and maps guarantee a richer SpellForce experience both online and offline (MMO-like features while preserving all the richness of the SpellForce universe);;;PS4_id_3496;Along Together (EU);PS4;Turbo Button;2018-05-29;;Puzzle,Platformer;;;Turbo Button;;;;FALSE
all_games15928;How to Train Your Dragon; Xbox 360;;March 23, 2010;;;58.0;7.8;;How to Train Your Dragon video game launches gamers into a third-person action-adventure as a Viking hero where they must embark upon an epic quest to become the ultimate dragon trainer. Gamers can play as characters “Hiccup” or Astrid” on the vast Island of Berk, which features expanded locales from the film including Vikings’ Village, Wild Zone, Training Zone and Fight Arena. In this truly larger-than-life adventure, players will train dragons, explore environments and battle in prestigious dragon tournaments as they battle for Viking victory. Plus, gamers can become the Dragon hero of their living room as they square-off with friends and family in endless head-to-head multi-player combat. [Activision];;;PS4_id_2071;Yasai Ninja;PS4;Recotechnology;2015-07-21;;Platformer;;;Recotechnology;;;;FALSE
all_games5256;Marble Blast Ultra; Xbox 360;;January 23, 2006;;;79.0;8.3;;[Xbox Live Arcade] Marble Blast Ultra is the latest in the classic Marble Blast series. Suitable for players of any age, Marble Blast Ultra transports you to a futuristic 'astrolab' arena suspended high in the clouds. Compete against each other by navigating your marbles through moving platforms and dangerous hazards, while collecting rare gems and power-up enhancements, in an effort to complete each course in record time. Compete head to head in Xbox Live ultra blast multiplayer mode. [Xbox.com];;;PS4_id_3271;ACA NEOGEO PREHISTORIC ISLE 2;PS4;Hamster;2018-08-02;;Shoot 'em up;;;Hamster;;;;FALSE
all_games8016;Hasbro Family Game Night: Sorry! Sliders; Xbox 360;;March 18, 2009;;;74.0;0.0;;[Xbox Live Arcade] Unlock the full version of Sorry! Sliders and you'll be able to play the original Hasbro board game or new versions – Advanced, Battle Boxes and custom modes! You'll have access to party games, unlockable items, leaderboards and achievements. [Microsoft];;;PS4_id_8198;Baldo: The Guardian Owls;PS4;Naps Team;2021-08-27;;Action-Adventure;;;Naps Team;;;;FALSE
all_games11303;Battle Princess Madelyn; Xbox One;;December 6, 2018;;;69.0;6.5;;Battle Princess Madelyn is a game that follows the journey of a young knight in training, Madelyn, and her ghostly pet dog, Fritzy. They set out on a journey to save her kingdom and her family from the clutches of an evil wizard. Set in the vein of such classics as Ghouls N' Ghosts and Wonder Boy 3: The Dragon's Trap, the instantly classic and familiar gameplay will transport old-school gamers back to their heyday, and the self-adjusting difficulty will allow for even the most novice of gamer to pick up and play! Join Madelyn as she battles through graveyards, swamps, castles, the countryside and more! Polished gameplay, breathtaking visuals, jaw-dropping dual soundtracks and epic adventures await!;;;PS4_id_3815;Arslan: The Warriors of Legend (JP);PS4;KOEI TECMO;2015-10-01;;Hack & Slash;;;Omega Force;;;;FALSE
all_games11309;Thief; Xbox One;;February 25, 2014;;;69.0;6.0;;Garrett, the Master Thief, steps out of the shadows into the City. In this treacherous place, where the Baron’s Watch spreads a rising tide of fear and oppression, his skills are the only things he can trust. Even the most cautious citizens and their best- guarded possessions are not safe from his reach. As an uprising emerges, Garrett finds himself entangled in growing layers of conflict. Lead by Orion, the voice of the people, the tyrannized citizens will do everything they can to claim back the City from the Baron’s grasp. The revolution is inevitable. If Garrett doesn’t get involved, the streets will run red with blood and the City will tear itself apart.;;;PS4_id_2551;One Strike;PS4;QubicGames;2020-12-24;;Fighting;;;Retro Reactor;;;;FALSE
;;;;;;;;;;;;;;;;;;;;;;;;;;nan
